state_fips,state_usps,week_end_date,vacc_pct_full_18p,vacc_pct_any_18p,booster_pct_18p,cases_per_100k,deaths_per_100k,hesitancy_pct,population
01,AL,2022-02-02,69.7,80.2,42.7,1338.5404683480976,5.980416817170512,0.17350746268656717,5033094
01,AL,2022-02-09,71.0,80.3,43.8,491.38760372844223,4.708833174981432,0.17350746268656717,5033094
01,AL,2022-02-16,71.1,80.5,44.2,275.69522842211967,5.88107434512449,0.17350746268656717,5033094
01,AL,2022-02-23,72.1,80.6,44.0,148.00041485416327,5.126071557574725,0.17350746268656717,5033094
01,AL,2022-03-02,72.2,80.7,44.3,124.15822156311805,6.51686616621903,0.17350746268656717,5033094
01,AL,2022-03-09,72.5,81.0,45.0,123.52242974202349,7.152657987313569,0.17350746268656717,5033094
01,AL,2022-03-16,72.6,81.1,45.2,45.99556455730809,4.96712360230109,0.17350746268656717,5033094
01,AL,2022-03-23,72.7,81.2,45.5,35.5447364980666,4.430674253252572,0.17350746268656717,5033094
01,AL,2022-03-30,72.8,81.3,45.6,61.35391073562305,2.3246138458769097,0.17350746268656717,5033094
01,AL,2022-04-06,72.9,81.5,46.0,25.25285639409874,1.7086905191915749,0.17350746268656717,5033094
01,AL,2022-04-13,73.0,81.6,46.2,21.97455481658002,1.3907946086443053,0.17350746268656717,5033094
01,AL,2022-04-20,73.1,81.7,46.4,24.736275539459424,1.6490850359639617,0.17350746268656717,5033094
01,AL,2022-04-27,73.3,81.8,46.5,32.52472534786754,0.6953973043221526,0.17350746268656717,5033094
01,AL,2022-05-04,73.4,81.9,46.6,30.398796446082667,0.6357918210945395,0.17350746268656717,5033094
01,AL,2022-05-11,73.5,81.9,47.2,40.19396418982041,0.31789591054726973,0.17350746268656717,5033094
01,AL,2022-05-18,73.5,82.0,47.3,56.32718165009435,0.5364493490485177,0.17350746268656717,5033094
01,AL,2022-05-25,73.6,82.1,47.4,76.67251992511962,0.3576328993656785,0.17350746268656717,5033094
