state_usps,week_end_date,vacc_pct_any_18p,vacc_pct_full_18p,booster_pct_18p,population,weekly_cases_per_100k,weekly_deaths_per_100k,cases_per_100k,deaths_per_100k,weekly_cases_count,weekly_deaths_count,tot_cases,tot_deaths,hesitancy_pct
IL,2022-09-28,87.0,78.7,59.1,12621821,114.93,0.53,29776.17,314.25,14506.0,67.0,3758295,39664,13.6
IL,2022-10-05,87.2,78.9,59.2,12621821,87.03,0.63,29863.2,314.88,10985.0,79.0,3769280,39743,13.6
IL,2022-10-12,87.2,78.9,59.3,12621821,84.8,0.45,29948.0,315.33,10703.0,57.0,3779983,39800,13.6
IL,2022-10-19,87.3,79.0,59.4,12621821,80.74,0.58,30028.74,315.91,10191.0,73.0,3790174,39873,13.6
IL,2022-10-26,87.4,79.1,59.6,12621821,114.8,0.56,30143.54,316.47,14490.0,71.0,3804664,39944,13.6
IL,2022-11-02,87.7,79.3,59.7,12621821,108.27,0.66,30251.82,317.13,13666.0,83.0,3818330,40027,13.6
IL,2022-11-09,87.7,79.3,59.8,12621821,114.15,0.4,30365.97,317.53,14408.0,51.0,3832738,40078,13.6
IL,2022-11-16,87.9,79.5,59.9,12621821,104.69,0.72,30470.66,318.25,13214.0,91.0,3845952,40169,13.6
IL,2022-11-23,87.9,79.4,60.0,12621821,118.16,0.57,30588.82,318.82,14914.0,72.0,3860866,40241,13.6
IL,2022-11-30,88.0,79.5,60.1,12621821,131.32,0.44,30720.14,319.26,16575.0,55.0,3877441,40296,13.6
IL,2022-12-07,87.9,79.5,60.2,12621821,178.73,0.65,30898.87,319.91,22559.0,82.0,3900000,40378,13.6
IL,2022-12-14,88.0,79.6,60.3,12621821,179.23,0.63,31078.1,320.54,22622.0,80.0,3922622,40458,13.6
IL,2022-12-21,88.0,79.6,60.3,12621821,192.48,0.8,31270.58,321.34,24295.0,101.0,3946917,40559,13.6
IL,2022-12-28,88.1,79.6,60.4,12621821,128.98,0.57,31399.56,321.91,16279.0,72.0,3963196,40631,13.6
IL,2023-01-04,88.0,79.6,60.4,12642259,137.38,0.81,31486.18,322.2,17368.0,102.0,3980564,40733,13.6
IL,2023-01-11,88.1,79.7,60.5,12642259,136.95,1.16,31623.12,323.36,17313.0,147.0,3997877,40880,13.6
IL,2023-01-18,88.1,79.7,60.5,12642259,86.75,0.75,31709.87,324.11,10967.0,95.0,4008844,40975,13.6
IL,2023-01-25,88.1,79.6,60.5,12642259,86.4,0.87,31796.27,324.98,10923.0,110.0,4019767,41085,13.6
IL,2023-02-01,88.2,79.7,60.6,12642259,80.19,0.74,31876.46,325.72,10138.0,93.0,4029905,41178,13.6
IL,2023-02-08,88.3,79.8,60.6,12642259,80.95,0.63,31957.41,326.35,10234.0,80.0,4040139,41258,13.6
IL,2023-02-15,88.3,79.9,60.7,12642259,85.52,0.6,32042.94,326.95,10812.0,76.0,4050951,41334,13.6
IL,2023-02-22,88.3,79.9,60.7,12642259,88.98,0.36,32131.92,327.31,11249.0,45.0,4062200,41379,13.6
IL,2023-03-01,88.3,79.9,60.7,12642259,85.21,0.51,32217.12,327.81,10772.0,64.0,4072972,41443,13.6
IL,2023-03-08,88.2,79.9,60.7,12642259,81.62,0.42,32298.75,328.23,10319.0,53.0,4083291,41496,13.6
IL,2023-03-15,88.2,79.9,60.8,12642259,70.93,0.61,32369.67,328.84,8967.0,77.0,4092258,41573,13.6
IL,2023-03-22,88.2,79.9,60.8,12642259,67.71,0.36,32437.38,329.2,8560.0,45.0,4100818,41618,13.6
IL,2023-03-29,88.2,79.9,60.8,12642259,64.68,0.62,32502.06,329.82,8177.0,79.0,4108995,41697,13.6
IL,2023-04-05,88.2,79.9,60.8,12642259,57.62,0.47,32559.68,330.3,7284.0,60.0,4116279,41757,13.6
IL,2023-04-12,88.1,79.9,60.8,12642259,45.62,0.38,32605.3,330.68,5767.0,48.0,4122046,41805,13.6
IL,2023-04-19,88.2,79.9,60.8,12642259,44.12,0.48,32649.42,331.16,5578.0,61.0,4127624,41866,13.6
IL,2023-04-26,88.2,79.9,60.9,12642259,33.16,0.82,32682.58,331.98,4192.0,104.0,4131816,41970,13.6
IL,2023-05-03,88.2,79.9,60.9,12642259,31.58,0.28,32714.15,332.26,3992.0,35.0,4135808,42005,13.6
IL,2023-05-10,88.3,79.9,60.9,12642259,6.73,0.0,32720.88,332.26,851.0,0.0,4136659,42005,13.6
IN,2020-12-16,0.0,0.0,0.0,6790497,6492.16,117.52,6492.16,117.52,440850.0,7980.0,440850,7980,16.99
IN,2020-12-23,0.0,0.0,0.0,6790497,525.56,9.98,7017.72,127.5,35688.0,678.0,476538,8658,16.99
IN,2020-12-30,0.0,0.0,0.0,6790497,419.44,9.66,7437.16,137.16,28482.0,656.0,505020,9314,16.99
IN,2021-01-06,0.0,0.0,0.0,6815907,501.9,8.35,7911.33,145.0,34209.0,569.0,539229,9883,16.99
IN,2021-01-13,0.0,0.0,0.0,6815907,511.89,6.62,8423.22,151.62,34890.0,451.0,574119,10334,16.99
IN,2021-01-20,0.0,0.0,0.0,6815907,354.96,6.62,8778.19,158.23,24194.0,451.0,598313,10785,16.99
IN,2021-01-27,0.0,0.0,0.0,6815907,276.75,5.16,9054.94,163.4,18863.0,352.0,617176,11137,16.99
IN,2021-02-03,0.0,0.0,0.0,6815907,207.71,3.9,9262.64,167.3,14157.0,266.0,631333,11403,16.99
IN,2021-02-10,0.0,0.0,0.0,6815907,175.65,8.76,9438.29,176.06,11972.0,597.0,643305,12000,16.99
IN,2021-02-17,14.5,0.0,0.0,6815907,119.54,3.64,9557.83,179.7,8148.0,248.0,651453,12248,16.99
IN,2021-02-24,17.7,0.0,0.0,6815907,96.71,3.21,9654.55,182.91,6592.0,219.0,658045,12467,16.99
IN,2021-03-03,20.1,0.0,0.0,6815907,80.19,2.44,9734.74,185.35,5466.0,166.0,663511,12633,16.99
IN,2021-03-10,23.0,14.4,0.0,6815907,82.95,2.11,9817.7,187.46,5654.0,144.0,669165,12777,16.99
IN,2021-03-17,26.0,16.9,0.0,6815907,77.3,1.66,9895.0,189.12,5269.0,113.0,674434,12890,16.99
IN,2021-03-24,29.5,19.2,0.0,6815907,82.26,1.22,9977.26,190.33,5607.0,83.0,680041,12973,16.99
IN,2021-03-31,32.9,21.8,0.0,6815907,94.66,0.95,10071.92,191.29,6452.0,65.0,686493,13038,16.99
IN,2021-04-07,36.6,24.6,0.0,6815907,102.11,0.88,10174.04,192.17,6960.0,60.0,693453,13098,16.99
IN,2021-04-14,40.6,27.5,0.0,6815907,124.99,1.29,10299.03,193.46,8519.0,88.0,701972,13186,16.99
IN,2021-04-21,43.7,30.4,0.0,6815907,126.75,0.88,10425.77,194.34,8639.0,60.0,710611,13246,16.99
IN,2021-04-28,45.8,33.5,0.0,6815907,102.0,0.95,10527.77,195.29,6952.0,65.0,717563,13311,16.99
IN,2021-05-05,47.5,36.8,0.0,6815907,114.38,0.91,10642.15,196.2,7796.0,62.0,725359,13373,16.99
IN,2021-05-12,49.4,40.0,0.0,6815907,94.65,1.04,10736.8,197.24,6451.0,71.0,731810,13444,16.99
IN,2021-05-19,50.6,42.6,0.0,6815907,80.28,1.09,10817.08,198.33,5472.0,74.0,737282,13518,16.99
IN,2021-05-26,52.0,44.6,0.0,6815907,64.8,0.78,10881.88,199.11,4417.0,53.0,741699,13571,16.99
IN,2021-06-02,52.9,45.7,0.0,6815907,40.79,0.95,10922.67,200.06,2780.0,65.0,744479,13636,16.99
IN,2021-06-09,53.6,46.9,0.0,6815907,48.75,1.01,10971.42,201.07,3323.0,69.0,747802,13705,16.99
IN,2021-06-16,54.2,48.4,0.0,6815907,34.71,0.82,11006.14,201.9,2366.0,56.0,750168,13761,16.99
IN,2021-06-23,55.0,49.5,0.0,6815907,28.49,0.73,11034.63,202.63,1942.0,50.0,752110,13811,16.99
IN,2021-06-30,55.6,50.2,0.0,6815907,26.67,0.54,11061.3,203.17,1818.0,37.0,753928,13848,16.99
IN,2021-07-07,56.7,53.6,0.0,6815907,31.54,0.65,11092.85,203.82,2150.0,44.0,756078,13892,16.99
IN,2021-07-14,57.1,54.1,0.0,6815907,43.77,0.66,11136.61,204.48,2983.0,45.0,759061,13937,16.99
IN,2021-07-21,57.6,54.6,0.0,6815907,55.4,0.35,11192.01,204.83,3776.0,24.0,762837,13961,16.99
IN,2021-07-28,58.1,55.0,0.0,6815907,84.92,0.47,11276.93,205.3,5788.0,32.0,768625,13993,16.99
IN,2021-08-04,58.8,55.3,0.0,6815907,129.1,0.67,11406.02,205.97,8799.0,46.0,777424,14039,16.99
IN,2021-08-11,59.5,55.7,0.0,6815907,198.1,1.04,11604.12,207.02,13502.0,71.0,790926,14110,16.99
IN,2021-08-18,60.2,56.2,0.0,6815907,273.17,1.29,11877.29,208.31,18619.0,88.0,809545,14198,16.99
IN,2021-08-25,60.9,56.8,0.0,6815907,358.32,2.08,12235.61,210.39,24423.0,142.0,833968,14340,16.99
IN,2021-09-01,61.7,57.3,0.0,6815907,424.99,2.64,12660.6,213.03,28967.0,180.0,862935,14520,16.99
IN,2021-09-08,62.2,57.7,0.0,6815907,386.07,2.77,13046.67,215.8,26314.0,189.0,889249,14709,16.99
IN,2021-09-15,62.8,58.3,0.0,6815907,431.95,4.43,13478.62,220.23,29441.0,302.0,918690,15011,16.99
IN,2021-09-22,63.4,59.0,0.0,6815907,343.89,4.47,13822.5,224.71,23439.0,305.0,942129,15316,16.99
IN,2021-09-29,63.9,59.5,0.0,6815907,276.93,4.52,14099.43,229.23,18875.0,308.0,961004,15624,16.99
IN,2021-10-06,64.3,59.9,0.0,6815907,260.38,4.31,14359.81,233.54,17747.0,294.0,978751,15918,16.99
IN,2021-10-13,64.7,60.4,0.0,6815907,223.7,3.26,14583.5,236.8,15247.0,222.0,993998,16140,16.99
IN,2021-10-20,65.1,60.7,7.3,6815907,183.48,4.14,14766.99,240.94,12506.0,282.0,1006504,16422,16.99
IN,2021-10-27,65.5,61.0,8.9,6815907,165.61,3.17,14932.6,244.11,11288.0,216.0,1017792,16638,16.99
IN,2021-11-03,65.9,61.4,12.8,6815907,169.41,2.93,15102.01,247.04,11547.0,200.0,1029339,16838,16.99
IN,2021-11-10,66.3,61.6,15.6,6815907,209.2,2.29,15311.21,249.33,14259.0,156.0,1043598,16994,16.99
IN,2021-11-17,66.6,61.8,18.0,6815907,266.92,2.89,15578.13,252.22,18193.0,197.0,1061791,17191,16.99
IN,2021-11-24,67.1,62.0,21.5,6815907,333.0,2.86,15911.13,255.08,22697.0,195.0,1084488,17386,16.99
IN,2021-12-01,67.3,62.1,22.7,6815907,333.06,3.45,16244.19,258.53,22701.0,235.0,1107189,17621,16.99
IN,2021-12-08,67.8,62.3,27.1,6815907,483.6,4.23,16727.8,262.75,32962.0,288.0,1140151,17909,16.99
IN,2021-12-15,68.2,62.6,31.2,6815907,451.94,5.33,17179.74,268.08,30804.0,363.0,1170955,18272,16.99
IN,2021-12-22,68.7,62.8,35.1,6815907,439.72,6.22,17619.46,274.3,29971.0,424.0,1200926,18696,16.99
IN,2021-12-29,68.9,62.9,37.0,6815907,498.73,4.28,18118.19,278.58,33993.0,292.0,1234919,18988,16.99
IN,2022-01-05,69.2,63.0,38.4,6844545,943.25,4.5,18985.63,281.92,64561.0,308.0,1299480,19296,16.99
IN,2022-01-12,69.7,63.2,40.9,6844545,1374.73,10.8,20360.36,292.71,94094.0,739.0,1393574,20035,16.99
IN,2022-01-19,70.3,63.5,43.2,6844545,1416.15,6.84,21776.51,299.55,96929.0,468.0,1490503,20503,16.99
IN,2022-01-26,70.7,63.7,44.5,6844545,1231.7,8.08,23008.21,307.63,84304.0,553.0,1574807,21056,16.99
IN,2022-02-02,70.9,63.9,45.3,6844545,894.36,7.92,23902.57,315.55,61215.0,542.0,1636022,21598,16.99
IN,2022-02-09,71.1,64.1,45.7,6844545,279.14,4.57,24181.71,320.12,19106.0,313.0,1655128,21911,16.99
IN,2022-02-16,71.3,64.2,46.1,6844545,236.26,6.81,24417.97,326.93,16171.0,466.0,1671299,22377,16.99
IN,2022-02-23,71.4,64.4,46.4,6844545,107.08,4.62,24525.05,331.55,7329.0,316.0,1678628,22693,16.99
IN,2022-03-02,71.5,64.5,46.8,6844545,58.98,3.43,24584.03,334.98,4037.0,235.0,1682665,22928,16.99
IN,2022-03-09,71.6,64.6,47.0,6844545,48.64,2.73,24632.67,337.71,3329.0,187.0,1685994,23115,16.99
IN,2022-03-16,71.7,64.7,47.2,6844545,28.08,1.67,24660.75,339.38,1922.0,114.0,1687916,23229,16.99
IN,2022-03-23,71.8,64.8,47.4,6844545,25.51,1.52,24686.26,340.9,1746.0,104.0,1689662,23333,16.99
IN,2022-03-30,71.9,64.9,47.6,6844545,20.18,1.02,24706.43,341.92,1381.0,70.0,1691043,23403,16.99
IN,2022-04-06,72.0,64.9,47.9,6844545,17.53,0.8,24723.97,342.73,1200.0,55.0,1692243,23458,16.99
IN,2022-04-13,72.0,65.0,48.1,6844545,19.31,0.72,24743.28,343.44,1322.0,49.0,1693565,23507,16.99
IN,2022-04-20,72.1,65.1,48.3,6844545,31.72,0.37,24775.0,343.81,2171.0,25.0,1695736,23532,16.99
IN,2022-04-27,72.2,65.1,48.5,6844545,73.55,0.48,24848.55,344.29,5034.0,33.0,1700770,23565,16.99
IN,2022-05-04,72.3,65.2,48.7,6844545,67.43,0.32,24915.97,344.61,4615.0,22.0,1705385,23587,16.99
IN,2022-05-11,72.3,65.3,48.8,6844545,86.02,0.6,25002.0,345.21,5888.0,41.0,1711273,23628,16.99
IN,2022-05-18,72.4,65.3,49.0,6844545,105.51,0.47,25107.51,345.68,7222.0,32.0,1718495,23660,16.99
IN,2022-05-25,72.5,65.4,49.2,6844545,136.21,0.41,25243.72,346.09,9323.0,28.0,1727818,23688,16.99
IN,2022-06-01,72.6,65.6,49.2,6844545,113.27,0.32,25357.0,346.41,7753.0,22.0,1735571,23710,16.99
IN,2022-06-08,72.6,65.7,49.3,6844545,139.51,0.83,25496.51,347.24,9549.0,57.0,1745120,23767,16.99
IN,2022-06-15,73.3,66.6,50.5,6844545,116.68,0.51,25613.19,347.75,7986.0,35.0,1753106,23802,16.99
IN,2022-06-22,73.4,66.6,50.6,6844545,130.76,0.57,25743.95,348.32,8950.0,39.0,1762056,23841,16.99
IN,2022-06-29,73.5,66.7,50.8,6844545,147.96,0.53,25891.9,348.85,10127.0,36.0,1772183,23877,16.99
IN,2022-07-06,73.5,66.7,50.8,6844545,147.3,0.32,26039.2,349.17,10082.0,22.0,1782265,23899,16.99
IN,2022-07-13,73.5,66.8,50.9,6844545,180.32,1.2,26219.52,350.37,12342.0,82.0,1794607,23981,16.99
IN,2022-07-20,73.6,66.8,51.0,6844545,187.54,0.69,26407.06,351.05,12836.0,47.0,1807443,24028,16.99
IN,2022-07-27,73.6,66.8,51.1,6844545,231.62,0.83,26638.67,351.89,15853.0,57.0,1823296,24085,16.99
IN,2022-08-03,73.7,66.9,51.2,6844545,210.27,0.99,26848.94,352.88,14392.0,68.0,1837688,24153,16.99
IN,2022-08-10,73.7,66.9,51.2,6844545,238.77,1.01,27087.72,353.89,16343.0,69.0,1854031,24222,16.99
IN,2022-08-17,73.8,67.0,51.3,6844545,196.92,1.3,27284.63,355.19,13478.0,89.0,1867509,24311,16.99
IN,2022-08-24,73.8,67.0,51.4,6844545,219.42,0.96,27504.05,356.15,15018.0,66.0,1882527,24377,16.99
IN,2022-08-31,73.8,67.0,51.4,6844545,193.91,1.1,27697.96,357.25,13272.0,75.0,1895799,24452,16.99
IN,2022-09-07,73.8,67.0,51.5,6844545,137.77,0.76,27835.73,358.01,9430.0,52.0,1905229,24504,16.99
IN,2022-09-14,73.9,67.1,51.5,6844545,107.15,1.11,27942.88,359.12,7334.0,76.0,1912563,24580,16.99
IN,2022-09-21,73.9,67.1,51.6,6844545,77.42,0.88,28020.3,359.99,5299.0,60.0,1917862,24640,16.99
IN,2022-09-28,74.0,67.2,51.7,6844545,60.35,0.98,28080.65,360.97,4131.0,67.0,1921993,24707,16.99
IN,2022-10-05,74.0,67.2,51.8,6844545,53.36,0.57,28134.01,361.54,3652.0,39.0,1925645,24746,16.99
IN,2022-10-12,74.1,67.3,51.9,6844545,0.0,0.0,28134.01,361.54,0.0,0.0,1925645,24746,16.99
IN,2022-10-19,74.2,67.3,52.0,6844545,108.95,1.69,28242.96,363.24,7457.0,116.0,1933102,24862,16.99
IN,2022-10-26,74.2,67.4,52.1,6844545,65.21,0.54,28308.16,363.78,4463.0,37.0,1937565,24899,16.99
IN,2022-11-02,74.3,67.4,52.3,6844545,75.14,0.75,28383.3,364.52,5143.0,51.0,1942708,24950,16.99
IN,2022-11-09,74.4,67.5,52.4,6844545,77.59,0.92,28460.9,365.44,5311.0,63.0,1948019,25013,16.99
IN,2022-11-16,74.5,67.6,52.8,6844545,80.03,0.96,28540.93,366.41,5478.0,66.0,1953497,25079,16.99
IN,2022-11-23,74.5,67.6,52.9,6844545,86.55,0.86,28627.48,367.27,5924.0,59.0,1959421,25138,16.99
IN,2022-11-30,74.6,67.6,52.9,6844545,92.57,0.38,28720.05,367.65,6336.0,26.0,1965757,25164,16.99
IN,2022-12-07,74.6,67.7,53.0,6844545,168.53,0.96,28888.58,368.61,11535.0,66.0,1977292,25230,16.99
IN,2022-12-14,74.6,67.7,53.1,6844545,142.08,1.07,29030.67,369.68,9725.0,73.0,1987017,25303,16.99
IN,2022-12-21,74.7,67.7,53.2,6844545,134.94,1.21,29165.61,370.89,9236.0,83.0,1996253,25386,16.99
IN,2022-12-28,74.7,67.7,53.3,6844545,95.07,1.21,29260.67,372.11,6507.0,83.0,2002760,25469,16.99
IN,2023-01-04,74.7,67.8,53.3,6880131,133.01,1.29,29242.34,371.48,9151.0,89.0,2011911,25558,16.99
IN,2023-01-11,74.8,67.8,53.4,6880131,88.18,2.38,29330.52,373.86,6067.0,164.0,2017978,25722,16.99
IN,2023-01-18,74.8,67.8,53.4,6880131,43.02,1.08,29373.54,374.93,2960.0,74.0,2020938,25796,16.99
IN,2023-01-25,74.8,67.8,53.5,6880131,58.59,0.94,29432.13,375.88,4031.0,65.0,2024969,25861,16.99
IN,2023-02-01,74.9,67.8,53.5,6880131,65.26,0.58,29497.39,376.46,4490.0,40.0,2029459,25901,16.99
IN,2023-02-08,74.9,67.8,53.5,6880131,64.24,0.77,29561.63,377.23,4420.0,53.0,2033879,25954,16.99
IN,2023-02-15,74.9,67.9,53.5,6880131,70.43,0.64,29632.07,377.87,4846.0,44.0,2038725,25998,16.99
IN,2023-02-22,74.9,67.9,53.6,6880131,63.14,0.68,29695.2,378.55,4344.0,47.0,2043069,26045,16.99
IN,2023-03-01,75.0,67.9,53.6,6880131,66.18,0.67,29761.38,379.22,4553.0,46.0,2047622,26091,16.99
IN,2023-03-08,75.0,67.9,53.7,6880131,50.61,0.35,29811.99,379.57,3482.0,24.0,2051104,26115,16.99
IN,2023-03-15,75.0,67.9,53.7,6880131,49.84,0.93,29861.83,380.5,3429.0,64.0,2054533,26179,16.99
IN,2023-03-22,75.0,67.9,53.7,6880131,51.02,0.73,29912.85,381.23,3510.0,50.0,2058043,26229,16.99
IN,2023-03-29,75.0,67.9,53.7,6880131,34.69,0.48,29947.54,381.71,2387.0,33.0,2060430,26262,16.99
IN,2023-04-05,75.0,67.9,53.7,6880131,39.01,0.65,29986.55,382.36,2684.0,45.0,2063114,26307,16.99
IN,2023-04-12,75.1,68.0,53.7,6880131,40.2,0.31,30026.75,382.67,2766.0,21.0,2065880,26328,16.99
IN,2023-04-19,75.1,68.0,53.8,6880131,34.49,0.41,30061.24,383.07,2373.0,28.0,2068253,26356,16.99
IN,2023-04-26,75.1,68.0,53.8,6880131,60.71,0.52,30121.96,383.6,4177.0,36.0,2072430,26392,16.99
IN,2023-05-03,75.1,68.0,53.8,6880131,31.98,0.42,30153.93,384.02,2200.0,29.0,2074630,26421,16.99
IN,2023-05-10,75.1,68.0,53.8,6880131,24.65,0.36,30178.58,384.38,1696.0,25.0,2076326,26446,16.99
KS,2020-12-16,0.0,0.0,0.0,2938172,6687.93,78.48,6687.93,78.48,196503.0,2306.0,196503,2306,19.85
KS,2020-12-23,0.0,0.0,0.0,2938172,514.61,8.61,7202.54,87.09,15120.0,253.0,211623,2559,19.85
KS,2020-12-30,0.0,0.0,0.0,2938172,423.77,8.2,7626.31,95.3,12451.0,241.0,224074,2800,19.85
KS,2021-01-06,0.0,0.0,0.0,2938338,481.02,8.75,8106.9,104.04,14134.0,257.0,238208,3057,19.85
KS,2021-01-13,0.0,0.0,0.0,2938338,510.02,11.81,8616.91,115.85,14986.0,347.0,253194,3404,19.85
KS,2021-01-20,0.0,0.0,0.0,2938338,386.07,6.87,9002.98,122.72,11344.0,202.0,264538,3606,19.85
KS,2021-01-27,0.0,0.0,0.0,2938338,315.86,4.87,9318.84,127.59,9281.0,143.0,273819,3749,19.85
KS,2021-02-03,0.0,0.0,0.0,2938338,220.12,5.89,9538.96,133.48,6468.0,173.0,280287,3922,19.85
KS,2021-02-10,0.0,0.0,0.0,2938338,202.02,13.07,9740.98,146.55,5936.0,384.0,286223,4306,19.85
KS,2021-02-17,13.7,0.0,0.0,2938338,130.28,7.04,9871.26,153.59,3828.0,207.0,290051,4513,19.85
KS,2021-02-24,17.5,0.0,0.0,2938338,139.13,5.82,10010.39,159.41,4088.0,171.0,294139,4684,19.85
KS,2021-03-03,20.4,0.0,0.0,2938338,76.51,2.45,10086.89,161.86,2248.0,72.0,296387,4756,19.85
KS,2021-03-10,24.0,12.3,0.0,2938338,70.58,0.99,10157.48,162.85,2074.0,29.0,298461,4785,19.85
KS,2021-03-17,28.8,15.3,0.0,2938338,52.48,1.16,10209.96,164.0,1542.0,34.0,300003,4819,19.85
KS,2021-03-24,34.4,18.5,0.0,2938338,48.5,1.5,10258.45,165.5,1425.0,44.0,301428,4863,19.85
KS,2021-03-31,39.3,22.2,0.0,2938338,47.88,0.85,10306.34,166.35,1407.0,25.0,302835,4888,19.85
KS,2021-04-07,45.5,26.1,0.0,2938338,47.24,0.61,10353.57,166.97,1388.0,18.0,304223,4906,19.85
KS,2021-04-14,49.9,31.1,0.0,2938338,52.38,0.71,10405.95,167.68,1539.0,21.0,305762,4927,19.85
KS,2021-04-21,53.0,35.8,0.0,2938338,50.61,0.71,10456.56,168.39,1487.0,21.0,307249,4948,19.85
KS,2021-04-28,54.8,40.0,0.0,2938338,54.59,0.88,10511.15,169.28,1604.0,26.0,308853,4974,19.85
KS,2021-05-05,56.0,43.0,0.0,2938338,52.61,0.65,10563.76,169.93,1546.0,19.0,310399,4993,19.85
KS,2021-05-12,57.3,46.3,0.0,2938338,42.51,1.12,10606.27,171.05,1249.0,33.0,311648,5026,19.85
KS,2021-05-19,58.1,47.8,0.0,2938338,41.28,0.75,10647.55,171.8,1213.0,22.0,312861,5048,19.85
KS,2021-05-26,59.2,49.2,0.0,2938338,38.25,0.27,10685.8,172.07,1124.0,8.0,313985,5056,19.85
KS,2021-06-02,59.9,50.0,0.0,2938338,28.89,0.58,10714.7,172.65,849.0,17.0,314834,5073,19.85
KS,2021-06-09,60.4,50.8,0.0,2938338,31.45,0.78,10746.14,173.43,924.0,23.0,315758,5096,19.85
KS,2021-06-16,61.0,51.8,0.0,2938338,27.36,0.75,10773.51,174.18,804.0,22.0,316562,5118,19.85
KS,2021-06-23,61.5,52.5,0.0,2938338,26.68,0.51,10800.19,174.69,784.0,15.0,317346,5133,19.85
KS,2021-06-30,62.0,53.3,0.0,2938338,35.8,0.58,10835.99,175.27,1052.0,17.0,318398,5150,19.85
KS,2021-07-07,62.4,53.8,0.0,2938338,49.38,0.41,10885.37,175.68,1451.0,12.0,319849,5162,19.85
KS,2021-07-14,62.9,54.2,0.0,2938338,53.84,0.75,10939.21,176.43,1582.0,22.0,321431,5184,19.85
KS,2021-07-21,63.4,54.6,0.0,2938338,100.26,0.34,11039.47,176.77,2946.0,10.0,324377,5194,19.85
KS,2021-07-28,65.8,56.6,0.0,2938338,162.61,1.74,11202.08,178.5,4778.0,51.0,329155,5245,19.85
KS,2021-08-04,66.9,57.1,0.0,2938338,147.91,0.85,11349.99,179.35,4346.0,25.0,333501,5270,19.85
KS,2021-08-11,67.8,57.6,0.0,2938338,400.91,3.47,11750.89,182.82,11780.0,102.0,345281,5372,19.85
KS,2021-08-18,68.8,58.3,0.0,2938338,253.0,3.17,12003.89,185.99,7434.0,93.0,352715,5465,19.85
KS,2021-08-25,69.7,59.1,0.0,2938338,338.66,2.69,12342.56,188.68,9951.0,79.0,362666,5544,19.85
KS,2021-09-01,70.7,60.0,0.0,2938338,367.79,1.67,12710.35,190.35,10807.0,49.0,373473,5593,19.85
KS,2021-09-08,71.4,60.7,0.0,2938338,329.98,3.81,13040.33,194.16,9696.0,112.0,383169,5705,19.85
KS,2021-09-15,72.1,61.5,0.0,2938338,367.69,3.64,13408.02,197.8,10804.0,107.0,393973,5812,19.85
KS,2021-09-22,72.7,62.2,0.0,2938338,280.87,4.15,13688.89,201.95,8253.0,122.0,402226,5934,19.85
KS,2021-09-29,73.4,63.0,0.0,2938338,235.47,4.19,13924.37,206.14,6919.0,123.0,409145,6057,19.85
KS,2021-10-06,74.1,63.5,0.0,2938338,222.44,2.01,14146.81,208.14,6536.0,59.0,415681,6116,19.85
KS,2021-10-13,74.7,64.0,0.0,2938338,203.04,1.46,14349.85,209.61,5966.0,43.0,421647,6159,19.85
KS,2021-10-20,75.3,64.5,6.3,2938338,187.83,1.09,14537.67,210.7,5519.0,32.0,427166,6191,19.85
KS,2021-10-27,76.1,65.0,8.3,2938338,199.09,5.51,14736.77,216.21,5850.0,162.0,433016,6353,19.85
KS,2021-11-03,77.0,65.5,11.7,2938338,184.9,3.4,14921.67,219.61,5433.0,100.0,438449,6453,19.85
KS,2021-11-10,77.7,65.9,15.1,2938338,232.1,5.1,15153.77,224.72,6820.0,150.0,445269,6603,19.85
KS,2021-11-17,78.4,66.3,18.3,2938338,266.14,0.85,15419.91,225.57,7820.0,25.0,453089,6628,19.85
KS,2021-11-24,79.2,66.7,22.1,2938338,281.49,1.84,15701.39,227.41,8271.0,54.0,461360,6682,19.85
KS,2021-12-01,79.8,67.0,24.4,2938338,295.85,3.4,15997.24,230.81,8693.0,100.0,470053,6782,19.85
KS,2021-12-08,80.5,67.4,27.6,2938338,422.76,1.16,16420.0,231.97,12422.0,34.0,482475,6816,19.85
KS,2021-12-15,81.2,67.7,30.9,2938338,379.57,3.27,16799.56,235.24,11153.0,96.0,493628,6912,19.85
KS,2021-12-22,81.9,68.1,33.8,2938338,413.36,1.94,17212.93,237.17,12146.0,57.0,505774,6969,19.85
KS,2021-12-29,82.5,68.4,35.9,2938338,480.31,1.8,17693.23,238.98,14113.0,53.0,519887,7022,19.85
KS,2022-01-05,83.0,68.6,37.8,2937324,1023.65,1.97,18722.99,241.04,30068.0,58.0,549955,7080,19.85
KS,2022-01-12,83.6,68.9,39.6,2937324,1084.9,1.94,19807.89,242.98,31867.0,57.0,581822,7137,19.85
KS,2022-01-19,84.9,69.7,40.9,2937324,2694.56,5.89,22502.45,248.87,79148.0,173.0,660970,7310,19.85
KS,2022-01-26,85.4,69.9,42.1,2937324,1670.64,3.4,24173.09,252.27,49072.0,100.0,710042,7410,19.85
KS,2022-02-02,85.7,70.2,42.9,2937324,986.0,5.92,25159.09,258.19,28962.0,174.0,739004,7584,19.85
KS,2022-02-09,85.9,70.4,43.5,2937324,342.86,4.94,25501.95,263.13,10071.0,145.0,749075,7729,19.85
KS,2022-02-16,86.2,70.6,44.0,2937324,397.61,5.65,25899.56,268.78,11679.0,166.0,760754,7895,19.85
